eventID;ISO
65829;LBN
65840;DOM
65842;MEX
65841;IND
65844;PAK
117019;PHL
65843;MEX
117018;PHL
65846;LKA
65845;PAK
65848;ALB
65847;UGA
65849;DZA
117022;IRQ
117021;PAK
117024;IND
117023;PAK
117026;PAK
117025;PAK
51201;URY
117028;PAK
51200;TWN
117027;COL
51203;PSE
51202;ARG
51205;ZAF
51204;ZAF
51207;LKA
51206;LKA
51209;TUR
117020;PAK
51208;TUR
65851;DZA
65850;DZA
65853;BHR
65852;DZA
65855;COL
117008;PAK
65854;COL
117007;THA
65857;COL
65856;COL
117009;SDN
65859;COL
65858;COL
117011;AFG
117010;AFG
117013;PAK
117012;AFG
51210;TUR
117015;PAK
117014;PAK
51212;PHL
117017;AFG
51211;TUR
117016;PHL
51214;PHL
51213;PHL
51216;BIH
51215;PHL
51218;BIH
51217;BIH
51219;ESP
65860;COL
65862;COL
65861;COL
65864;COL
90820;PAK
65863;COL
65866;COL
65865;COL
65868;COL
65867;COL
65869;COL
90819;THA
117000;PAK
90818;LKA
117002;PAK
117001;PAK
51221;CHL
117004;PAK
51220;ESP
117003;PAK
51223;PAN
117006;PAK
51222;MOZ
117005;PAK
51225;TUR
90811;PAK
51224;TUR
90810;PAK
51227;ROU
90813;PHL
51226;TUR
90812;PAK
51229;ARG
90815;GRC
51228;ARG
90814;COL
90817;PHL
90816;GRC
65871;COL
65870;COL
65873;COL
65872;COL
65875;COL
65874;COL
65877;COL
65876;COL
65879;COL
65878;COL
90808;PAK
90807;AFG
51230;HRV
90809;PAK
51232;GBR
51231;DEU
51234;RWA
51233;GBR
51236;URY
90800;PAN
51235;RWA
51238;PER
90802;IRQ
51237;EGY
90801;IRQ
90804;IRQ
51239;AFG
90803;IRQ
90806;IRQ
90805;IRQ
156663;IRQ
156662;IRQ
156665;AFG
181621;AFG
156664;NGA
181620;AFG
156667;IND
181623;EGY
156666;AFG
181622;PHL
156669;EGY
181625;EGY
156668;MLI
181624;IRQ
26279;NIC
142020;AFG
26272;PHL
117066;PAK
142011;PAK
26271;PHL
117065;PAK
142010;AFG
26274;LKA
117068;PAK
142013;PHL
26273;LKA
117067;PAK
142012;AFG
26276;AUT
142015;CMR
26275;LKA
117069;IND
142014;CMR
26278;NIC
142017;IRQ
26277;LKA
142016;PHL
142019;AFG
181627;IRQ
142018;PAK
181626;EGY
117060;LBY
181629;SOM
181628;PAK
117062;PHL
156670;EGY
117061;LBY
26270;PHL
117064;IRQ
156672;IND
117063;IND
156671;PHL
156652;IRQ
181630;SOM
156651;PAK
156654;IRQ
181632;KEN
156653;IRQ
181631;PHL
156656;IRQ
181634;ISR
156655;IRQ
181633;ISR
156658;IRQ
181636;YEM
156657;IRQ
181635;ISR
156659;IRQ
142031;IRQ
142030;IRQ
26283;DEU
117055;PAK
142022;PAK
26282;ZAF
117054;PAK
142021;LBY
26285;MOZ
117057;AFG
142024;LBY
26284;ITA
117056;PHL
142023;LBY
26287;FRA
117059;SOM
142026;YEM
26286;MOZ
117058;IND
142025;SYR
26289;ECU
142028;SOM
26288;CYP
142027;YEM
181638;IRQ
142029;IRQ
181637;AFG
181639;IRQ
117051;AFG
117050;AFG
26281;ZAF
117053;IRQ
156661;IRQ
26280;PER
117052;PAK
156660;IRQ
156685;AFG
156684;GBR
156687;ETH
156686;PHL
156689;NPL
181601;AFG
156688;THA
181600;PAK
181603;PHL
181602;MLI
26258;SLV
26257;SLV
26259;SLV
142040;AFG
142042;PSE
142041;COD
26250;COL
117044;PAK
142033;PAK
117043;PAK
142032;IRQ
26252;NIC
117046;PAK
142035;YEM
26251;NIC
117045;PAK
142034;PAK
26254;NIC
117048;PAK
142037;EGY
26253;NIC
117047;PAK
142036;YEM
26256;SLV
142039;AFG
26255;NIC
117049;PAK
142038;EGY
181605;CMR
181604;SOM
156690;YEM
181607;IND
181606;NGA
117040;PAK
156692;SDN
181609;PAK
156691;PHL
181608;TUR
117042;PAK
156694;BDI
117041;PAK
156693;SDN
156674;SAU
156673;IND
156676;PSE
181610;RUS
156675;SAU
156678;IRQ
181612;TUR
156677;IRQ
181611;TUR
181614;SOM
156679;IRQ
181613;IND
26269;PHL
26268;PHL
117029;AFG
142051;UKR
142050;UKR
142053;YEM
142052;UKR
26261;NIC
117033;AFG
142044;NGA
26260;SLV
117032;AFG
142043;UKR
26263;IND
117035;AFG
142046;PAK
26262;PER
117034;AFG
142045;AFG
26265;GBR
117037;AFG
142048;UKR
26264;SLV
117036;PAK
142047;PHL
26267;IND
117039;IRQ
26266;DEU
117038;PAK
142049;UKR
181616;IND
181615;COD
181618;AFG
181617;YEM
156681;IRQ
156680;IRQ
181619;AFG
117031;PHL
156683;COD
117030;MLI
156682;IRQ
156621;AFG
156620;AFG
156623;AFG
156622;AFG
156625;IRQ
156624;AFG
26236;NIC
156627;KEN
26235;NIC
156626;AFG
26238;NIC
156629;NPL
26237;HND
156628;SOM
26239;NIC
26230;GRC
26232;NIC
26231;NIC
26234;NIC
26233;NIC
156610;GRC
156612;TUR
156611;NGA
156614;IRQ
156613;IRQ
26247;PER
156616;IRQ
26246;PER
156615;IRQ
26249;PER
156618;IRQ
26248;PER
156617;IRQ
156619;NGA
117099;PHL
117098;PHL
26241;NIC
26240;NIC
26243;NIC
26242;NIC
26245;PER
26244;NIC
117091;LBY
117090;PAK
117093;YEM
117092;PHL
117095;PHL
117094;SOM
117097;IRQ
117096;PHL
156641;IRQ
156640;IRQ
156643;IRQ
156642;IRQ
156645;RUS
156644;RUS
156647;AFG
156646;YEM
26214;GRC
156649;PHL
26213;GRC
156648;GRC
26216;LBN
26215;GTM
26218;NIC
26217;NIC
26219;LBN
117088;AFG
117087;AFG
117089;PHL
26210;NIC
26212;ARG
26211;NIC
117080;PAK
117082;YEM
117081;SYR
117084;YEM
117083;PHL
117086;PHL
156650;DEU
117085;PHL
156630;PHL
156632;SYR
156631;IRQ
156634;IRQ
156633;ISR
156636;IRQ
156635;IRQ
26225;PER
156638;IRQ
26224;NIC
156637;IRQ
26227;PER
26226;PER
156639;IRQ
26229;CHL
26228;CHL
117077;PHL
142000;IRQ
117076;PAK
117079;IRQ
142002;EGY
117078;NGA
142001;IND
26221;NIC
142004;PAK
26220;NIC
142003;IND
26223;NIC
142006;PAK
26222;NIC
142005;RKS
142008;PSE
142007;COD
117071;PHL
117070;PHL
142009;UKR
117073;IRQ
117072;IRQ
117075;AFG
117074;NGA
99379;IND
99378;PAK
99375;PAK
99374;PAK
99377;PAK
99376;PAK
99371;RUS
99370;IRQ
99373;IND
99372;IRQ
99368;IRQ
99367;IRQ
99369;IRQ
99364;PAK
99363;PAK
99366;IND
99365;IND
99360;PAK
99362;PAK
99361;PAK
99397;IND
99396;IND
99399;IND
99398;IND
99393;IRQ
99392;IRQ
99395;IND
99394;IND
99391;IRQ
99390;IRQ
99389;IRQ
99386;AFG
99385;RUS
99388;IRQ
99387;RUS
99382;IRQ
99381;IRQ
99384;IRQ
99383;IRQ
99380;IND
90961;IRQ
90960;IRQ
90963;IRQ
90962;GRC
51360;PAK
51362;IND
51361;BGD
51364;PHL
51363;PAK
51366;DZA
51365;ZAF
51368;HND
90954;PAK
51367;DEU
90953;THA
90956;PAK
51369;PAK
90955;NER
90958;PAK
90957;PAK
90959;ISR
90950;PAK
90952;PAK
90951;PAK
51371;PER
51370;PAK
51373;PER
51372;PER
51375;ZAF
51374;PHL
51377;LBN
51376;GBR
51379;PER
90943;SOM
51378;PAK
90942;NGA
90945;IRQ
90944;IRQ
90947;ISR
90946;IRQ
90949;ISR
90948;ISR
90981;DZA
90980;GBR
90983;IRN
99317;IRQ
90982;GBR
99316;IRQ
90985;IRQ
99319;AFG
90984;IRQ
99318;PHL
99313;IRQ
99312;IRQ
99315;IRQ
99314;IRQ
51380;PHL
99311;COL
99310;COL
51382;YEM
51381;TGO
51384;IND
51383;DZA
51386;DZA
51385;PHL
51388;COL
51387;COL
90976;IRQ
51389;COL
90975;IRQ
90978;PAK
90977;THA
90979;PAK
99309;COL
90970;TUR
90972;DZA
99306;IND
90971;THA
99305;PAK
90974;IRQ
99308;COL
90973;GRC
99307;YEM
99302;PAK
99301;PAK
99304;IND
99303;BGD
51391;COL
99300;BGD
51390;COL
51393;ZAF
51392;GTM
51395;BGD
51394;GBR
51397;IND
51396;ECU
51399;TJK
51398;ZAF
90965;IRQ
90964;IRQ
90967;USA
90966;AFG
90969;COL
90968;COL
99339;IND
99338;IRQ
99335;SOM
117415;AFG
99334;SOM
117414;PAK
99337;IRQ
117417;COL
99336;IRQ
117416;KEN
99331;CIV
117419;IND
99330;NGA
117418;IND
99333;COL
99332;SOM
117420;GBR
117422;COD
117421;COL
117424;NER
117423;PHL
90998;PAK
90997;IND
90999;IRQ
90990;PAK
90992;THA
90991;IND
90994;PHL
99328;IRQ
90993;PHL
99327;IRQ
90996;LKA
90995;LKA
99329;IRQ
99324;IND
117404;ETH
99323;IND
117403;ETH
99326;UGA
117406;IND
99325;IND
117405;COL
99320;AFG
117408;SYR
117407;IRQ
99322;AFG
99321;AFG
117409;PHL
117411;PAK
117410;COL
117413;PAK
117412;PAK
90987;GRC
90986;IRQ
90989;PAK
90988;PAK
99357;KEN
99356;RUS
99359;NGA
99358;KEN
99353;IND
99352;THA
99355;RUS
99354;IND
99351;THA
99350;THA
117400;IRQ
117402;PHL
117401;AFG
99349;THA
99346;PHL
99345;IND
99348;THA
99347;THA
99342;IND
99341;IND
99344;IND
99343;IND
99340;IND
156940;DEU
156942;SOM
156941;PHL
156944;BGD
156943;NPL
26313;CHE
65921;AGO
117338;PHL
156946;AFG
26312;PER
65920;UGA
117337;AFG
156945;SDN
26315;ISR
65923;COL
156948;LBY
26314;ISR
65922;COL
117339;IRQ
156947;AFG
26317;ISR
65925;COL
26316;ISR
65924;COL
156949;IRQ
26319;NLD
65927;DOM
26318;LUX
65926;DOM
65918;RUS
117341;LBN
65917;RUS
117340;PAK
117343;EGY
65919;ESP
117342;LBY
117345;IRQ
117344;AFG
26311;COL
117347;IRQ
26310;ZAF
117346;IRQ
156931;BGD
156930;MLI
65930;VEN
156933;BGD
156932;BGD
26324;COL
65932;DZA
117327;IRQ
156935;IRQ
26323;PER
65931;DZA
117326;IRQ
156934;PHL
26326;COL
65934;DOM
117329;PHL
156937;THA
26325;COL
65933;BRA
117328;COD
156936;THA
26328;GTM
65936;CIV
156939;DEU
26327;COL
65935;GEO
156938;DEU
65938;RUS
26329;PER
65937;RUS
65929;ESP
117330;LBY
65928;IND
117332;RUS
117331;LBY
26320;LKA
117334;AFG
142301;IRQ
117333;AFG
142300;IRQ
26322;LBN
117336;AFG
142303;AFG
26321;LBN
117335;AFG
142302;PAK
142305;UKR
142304;UKR
142307;UKR
142306;UKR
142309;BGD
142308;AFG
156960;PHL
156962;IND
156961;MLI
156964;AFG
156963;PHL
65941;ALB
156966;IRQ
65940;ESP
156965;IRQ
65943;KHM
117316;IRQ
156968;IRQ
65942;BDI
117315;IRQ
156967;IRQ
65945;COL
117318;IRQ
65944;KHM
117317;IRQ
156969;IRQ
65947;GBR
65946;MAC
117319;IRQ
65949;PAK
65948;GBR
65939;RUS
117321;IRQ
142310;NGA
117320;IRQ
117323;IRQ
142312;NGA
117322;IRQ
142311;NGA
51300;COL
117325;IRQ
142314;YEM
117324;IRQ
142313;AFG
51302;DZA
142316;AFG
51301;COL
142315;PHL
51304;IND
142318;YEM
51303;COL
142317;AFG
51306;IRQ
51305;IRQ
142319;MEX
51308;ZAF
51307;PHL
26309;PER
51309;ZAF
156951;IRQ
156950;IRQ
65950;RUS
156953;KEN
156952;IRQ
65952;LKA
156955;AFG
65951;RUS
156954;KEN
26302;COL
65954;DZA
117305;IRQ
156957;PSE
26301;COL
65953;LKA
117304;IRQ
156956;NGA
26304;SLV
65956;AGO
117307;IRQ
156959;IND
26303;PHL
65955;DZA
117306;IRQ
156958;IND
26306;LKA
65958;IND
117309;IRQ
26305;SLV
65957;FRA
117308;IRQ
26308;ZAF
26307;USA
65959;PAK
117310;IRQ
142321;IRQ
142320;IRQ
117312;IRQ
142323;IRQ
117311;IRQ
142322;IRQ
26300;COL
51311;TUR
117314;IRQ
142325;IRQ
51310;ZAF
117313;IRQ
142324;IRQ
51313;DZA
142327;YEM
51312;TUR
142326;IND
51315;GTM
142329;LBY
51314;DZA
142328;UKR
51317;RWA
51316;PHL
51319;IND
51318;CRI
65961;DZA
65960;DZA
65963;DZA
156900;SYR
65962;DZA
65965;CUB
156902;SDN
65964;CUB
156901;SDN
65967;CUB
156904;PHL
65966;CUB
156903;PHL
65969;LKA
156906;IRQ
65968;RUS
156905;AFG
156908;IRQ
156907;IRQ
90918;PHL
117385;AFG
90917;PHL
117384;AFG
156909;IRQ
117387;COL
90919;PHL
117386;COL
51320;KWT
117389;IRQ
117388;COL
51322;MWI
51321;MWI
51324;PER
90910;MKD
51323;PAK
51326;ZAF
90912;AFG
51325;ZAF
90911;LKA
51328;TUR
90914;GRC
117381;AFG
51327;TUR
90913;RUS
117380;PAK
90916;IRQ
117383;IRQ
51329;PSE
90915;IRQ
117382;PAK
65970;BIH
65972;IND
65971;COL
65974;JPN
65973;IND
65976;DZA
65975;TUR
65978;COL
65977;BIH
65979;COL
90907;AFG
117374;IRQ
90906;PHL
117373;IRQ
90909;IRQ
117376;PHL
90908;IRQ
117375;PHL
51331;PHL
117378;PAK
51330;PAK
117377;PHL
51333;PHL
51332;PHL
117379;RUS
51335;IND
51334;CHL
51337;PAK
90901;PHL
51336;PAK
90900;IND
51339;TUR
90903;PAK
117370;IRQ
51338;SWE
90902;DZA
90905;PHL
117372;IRQ
90904;PHL
117371;IRQ
65981;IND
65980;COL
65983;MEX
156920;COD
65982;IND
65985;GBR
90941;PAK
156922;COD
65984;MEX
90940;PAK
156921;COD
65987;ZAF
156924;TUR
65986;PAK
117359;IRL
156923;PSE
65989;BIH
156926;PSE
65988;BIH
156925;PSE
156928;IND
156927;EGY
156929;FRA
117363;AFG
90939;THA
117362;PAK
51340;DZA
117365;AFG
117364;AFG
51342;LBR
117367;IRQ
51341;IND
117366;PAK
51344;LKA
117369;IRQ
51343;RWA
117368;IRQ
51346;ZAF
90932;AFG
51345;MOZ
90931;IRQ
51348;DZA
90934;PHL
51347;TUR
90933;NPL
90936;PHL
51349;DEU
90935;PHL
90938;PHL
117361;IRQ
90937;PHL
117360;IRQ
65990;BDI
65992;EGY
65991;COL
65994;IND
65993;GBR
65996;PAK
90930;IRQ
156911;IRQ
65995;IND
156910;IRQ
65998;BIH
117349;IRQ
156913;NGA
65997;PHL
117348;YEM
156912;IND
156915;PHL
65999;BIH
156914;PHL
156917;PHL
156916;PHL
156919;PAK
156918;PHL
90929;IRQ
117352;PAK
90928;IRQ
117351;PAK
51351;GTM
117354;USA
51350;DEU
117353;PHL
51353;PHL
117356;USA
51352;GBR
117355;USA
51355;BGD
117358;PHL
51354;DZA
117357;AFG
51357;HND
90921;MMR
51356;GTM
90920;MMR
51359;PAK
90923;PAK
51358;IND
90922;IND
90925;RUS
90924;PAK
90927;IRQ
117350;PAK
90926;GRC
142381;BGD
142380;PAK
142383;AFG
142382;AFG
26393;NIC
142374;EGY
26392;NIC
142373;PAK
26395;CHL
142376;YEM
26394;ESP
142375;YEM
26397;SLV
142378;SOM
26396;ARG
142377;UKR
26399;SLV
26398;SLV
142379;PAK
26391;NIC
26390;NIC
142390;IRQ
142392;MLI
142391;BGD
142394;SOM
142393;MLI
142385;PAK
142384;PAK
142387;PAK
142386;PAK
142389;IRQ
142388;IRQ
26379;GRC
26378;GRC
26371;USA
142396;AFG
26370;PER
142395;AFG
26373;PER
142398;AFG
26372;USA
142397;AFG
26375;COL
26374;BEL
142399;AFG
26377;ESP
26376;COL
26389;FRA
26382;NIC
117396;GBR
26381;BRA
117395;PHL
26384;NIC
117398;AFG
26383;NIC
117397;AFG
26386;ESP
26385;PER
117399;AFG
26388;GBR
26387;EGY
117390;AFG
117392;AFG
117391;AFG
26380;GRC
117394;PHL
117393;AFG
156982;PSE
156981;AFG
156984;MMR
156983;PHL
156986;AFG
156985;AFG
156988;IRQ
156987;IRQ
26357;ARG
26356;CHL
156989;IRQ
26359;PER
26358;GRC
142330;LBY
26351;PER
142332;PHL
26350;COL
142331;PHL
26353;COL
142334;AFG
26352;ESP
142333;AFG
26355;DEU
142336;IRQ
26354;DEU
142335;IRQ
142338;AFG
142337;IRQ
142339;PAK
156991;IRQ
156990;IRQ
156971;IRQ
156970;IRQ
156973;AFG
156972;YEM
156975;AFG
156974;EGY
156977;SYR
156976;COD
26368;PER
156979;YEM
26367;PER
156978;PAK
26369;PER
142350;AFG
26360;PER
142341;SYR
142340;PAK
26362;PER
142343;NGA
26361;PER
142342;MLI
26364;PER
142345;NGA
26363;PER
142344;NGA
26366;PER
142347;NGA
26365;PER
142346;NGA
142349;NGA
142348;NGA
156980;MOZ
26335;COL
26334;COL
26337;GTM
65901;GBR
26336;COL
65900;IND
26339;COL
65903;ALB
26338;CHL
65902;PAK
65905;BHR
142361;UKR
65904;DZA
142360;UKR
142352;AFG
142351;AFG
142354;SYR
142353;IND
26331;CHL
142356;YEM
26330;PER
142355;YEM
26333;CHL
142358;PAK
26332;CHL
142357;YEM
142359;PAK
156993;COD
156992;KEN
156995;PSE
156994;PAK
156997;EGY
156996;USA
156999;PHL
156998;IND
26346;PER
65910;IND
26345;NIC
26348;PHL
65912;GBR
26347;PER
65911;GBR
65914;GBR
142370;IRQ
26349;COL
65913;GBR
65916;RUS
142372;IRQ
65915;GBR
142371;IRQ
65907;COL
142363;UKR
65906;COL
142362;UKR
26340;COL
65909;IND
142365;IRQ
65908;GBR
142364;UGA
26342;NIC
142367;IRQ
26341;GTM
142366;IRQ
26344;NIC
142369;IRQ
26343;NIC
142368;IRQ
99499;IRQ
99496;IRN
99495;RUS
99498;IRQ
99497;GBR
99492;YEM
99491;YEM
99494;PHL
99493;AFG
99490;SDN
99489;SDN
99488;SOM
99485;IRQ
99484;IRQ
99487;IRQ
99486;IRQ
99481;PAK
99480;PAK
99483;IND
99482;PAK
142297;PAK
142296;LKA
142299;IRQ
142298;PAK
99419;SOM
99416;ISR
99415;AFG
99418;TUR
99417;AFG
99412;IRQ
99411;IRQ
99414;SOM
99413;IRQ
99410;IND
51481;PER
51480;NPL
51483;COL
51482;COL
51485;IRQ
51484;COL
51487;BRA
51486;GBR
51489;NGA
51488;LBR
99409;PAK
99408;PAK
99405;PAK
99404;PAK
99407;PAK
99406;PAK
99401;PAK
99400;PAK
99403;MEX
99402;PAK
51490;NGA
51492;PAK
51491;GBR
51494;JPN
51493;IND
51496;PER
51495;PER
51498;HTI
51497;PER
51499;BIH
99438;THA
99437;YEM
99439;PHL
99434;IRQ
99433;PAK
99436;AFG
99435;AFG
99430;IND
99432;PAK
99431;IND
99427;DZA
99426;IND
99429;COL
99428;IND
99423;TUR
99422;TUR
99425;IRQ
99424;TUR
99421;RUS
99420;SOM
99459;AFG
99456;SOM
99455;IRQ
99458;YEM
99457;FRA
99452;IRQ
99451;IRQ
99454;IRQ
99453;IRQ
99450;IND
117301;IND
117300;PAK
117303;IRQ
117302;IRQ
99449;PAK
99448;IRQ
99445;IRQ
99444;SOM
99447;IRQ
99446;IRQ
99441;RUS
99440;RUS
99443;SWE
99442;SWE
99478;PAK
99477;PAK
99479;PAK
99474;PAK
99473;PAK
99476;PAK
99475;PAK
99470;PAK
99472;PAK
99471;COL
99467;IRQ
99466;IRQ
99469;IND
99468;IRQ
99463;SOM
99462;SOM
99465;IRQ
99464;IRQ
99461;RUS
99460;AFG
156821;IRQ
156820;DJI
156823;SYR
156822;PHL
26434;ITA
117217;PAK
156825;SDN
26433;CHL
117216;PAK
156824;NPL
26436;SLV
117219;IRQ
156827;LBY
26435;LKA
117218;IRQ
156826;SDN
26438;PER
156829;SOM
26437;SLV
156828;AFG
26439;ZAF
117220;IND
117222;LBY
117221;AFG
26430;ARG
117224;AFG
117223;PAK
26432;CHL
117226;RUS
26431;BEL
117225;AFG
51401;UZB
51400;TUR
51403;ZAF
51402;PSE
51405;PER
51404;DZA
51407;PHL
51406;PHL
51409;PHL
51408;PHL
156810;UKR
156812;IND
156811;IND
26445;SLV
117206;ISR
156814;AFG
26444;GRC
117205;PAK
156813;IND
26447;COL
117208;IRQ
156816;IND
26446;PER
117207;AFG
156815;PAK
26449;LBN
156818;SAU
26448;FRA
117209;IRQ
156817;IND
156819;SAU
117211;IRQ
117210;IRQ
26441;ZAF
117213;IRQ
26440;ZAF
117212;IRQ
26443;CHL
51410;PHL
117215;IRQ
26442;ZAF
117214;IRQ
51412;TGO
51411;ZAF
51414;PHL
51413;TGO
51416;ISR
51415;BGD
51418;PHL
51417;PER
26419;COL
51419;DEU
156841;PAK
156840;IRQ
156843;PHL
156842;PHL
156845;YEM
156844;PHL
26412;NIC
156847;EGY
26411;SLV
156846;EGY
26414;ISR
156849;COD
26413;SLV
156848;SYR
26416;BEL
26415;USA
26418;COL
26417;LKA
117200;NGA
117202;NGA
117201;NGA
26410;SLV
51421;HND
117204;YEM
51420;LKA
117203;NGA
51423;POL
51422;ISR
51425;COL
51424;TUR
51427;SOM
51426;HND
51429;LKA
51428;PER
156830;IRQ
156832;IRQ
156831;IRQ
156834;IRQ
156833;IRQ
26423;DEU
156836;TCD
26422;PHL
156835;IRQ
26425;FRA
156838;IRQ
26424;DEU
156837;PAK
26427;COL
26426;FRA
156839;PAK
26429;PER
26428;PER
142200;IRQ
51430;MOZ
142202;IRQ
142201;IRQ
26421;PHL
51432;PER
142204;IRQ
26420;COL
51431;LVA
142203;IRQ
51434;DZA
142206;AFG
51433;PER
142205;AFG
51436;COL
142208;AFG
51435;BGD
142207;AFG
51438;LVA
51437;COL
142209;AFG
51439;MOZ
117264;AFG
117263;AFG
117266;LBY
117265;PAK
51441;PER
117268;IND
51440;NGA
117267;IRQ
51443;PER
51442;PER
117269;COL
51445;PHL
51444;PER
51447;KOR
51446;PHL
51449;ZAF
117260;IRQ
51448;PSE
117262;PAK
117261;PAK
26409;SLV
26408;SLV
26401;SLV
26400;PER
117249;LBY
26403;SLV
26402;SLV
26405;SLV
26404;SLV
26407;SLV
26406;SLV
117253;AFG
117252;AFG
51450;ARG
117255;PAK
117254;PAK
51452;FRA
117257;PAK
51451;CHL
117256;PHL
51454;FRA
117259;IRQ
51453;FRA
117258;SYR
51456;YEM
51455;NGA
51458;IND
51457;AZE
51459;IND
117251;LBY
117250;LBY
156801;AFG
156800;IRQ
117239;BDI
156803;PAK
117238;SOM
156802;PAK
156805;SOM
156804;AFG
156807;KEN
156806;SOM
156809;TUR
156808;TUR
117242;AFG
117241;KEN
51461;PER
117244;PHL
51460;LTU
117243;YEM
51463;PHL
117246;SYR
51462;PHL
117245;SDN
51465;BGD
117248;LBY
51464;TUR
117247;LBY
51467;LKA
51466;MOZ
51469;CHL
51468;BOL
117240;THA
117228;AFG
117227;AFG
117229;AFG
51470;COL
117231;IRQ
117230;SYR
51472;CHL
117233;IRQ
51471;COL
117232;IRQ
51474;IND
117235;IRQ
51473;IND
117234;IRQ
51476;TUR
117237;SOM
51475;IND
117236;SOM
51478;CHN
51477;BRA
51479;ISR
142260;UKR
142262;UKR
142261;UKR
142253;PAK
142252;IDN
142255;IRQ
142254;PAK
142257;PSE
142256;AFG
142259;UKR
142258;UKR
156894;PHL
156893;SWE
156896;PHL
156895;PHL
156898;SYR
156897;IRQ
156899;SAU
142271;CMR
142270;NGA
142273;AFG
142272;UKR
117297;IRL
142264;UKR
117296;AFG
142263;UKR
117299;RUS
142266;UKR
117298;RUS
142265;UKR
142268;UKR
142267;UKR
142269;UKR
117291;PAK
117290;PAK
117293;LBN
117292;PAK
117295;PAK
117294;PAK
26499;COL
142280;YEM
142282;AFG
142281;IND
142284;AFG
142283;AFG
26492;CHL
117286;IRQ
142275;YEM
26491;LKA
117285;IND
142274;IND
26494;COL
117288;PAK
142277;YEM
26493;COL
117287;PAK
142276;YEM
26496;COL
142279;KEN
26495;USA
117289;PAK
142278;SYR
26498;SLV
26497;SLV
117280;SYR
117282;IRQ
117281;IRQ
26490;LKA
117284;PHL
117283;IRQ
142291;SOM
142290;AFG
142293;SOM
142292;SOM
142295;PAK
142294;SOM
117275;AFG
142286;PAK
117274;AFG
142285;YEM
117277;AFG
142288;IRQ
117276;AFG
142287;SYR
117279;IND
117278;AFG
142289;IRQ
117271;YEM
117270;IRQ
117273;IRQ
117272;IRQ
156861;IND
156860;PAK
156863;TUR
156862;TUR
156865;CMR
156864;TUR
156867;PHL
156866;CMR
26478;COL
156869;AFG
26477;ARG
156868;AFG
26479;COL
26470;ARG
26472;NIC
142211;EGY
26471;COL
142210;AFG
26474;FRA
142213;IRQ
26473;PHL
142212;IND
26476;ARG
142215;IRQ
26475;ISR
142214;IRQ
142217;IRQ
142216;IRQ
142219;IRQ
142218;IRQ
156870;THA
156850;TUR
156852;PHL
156851;PHL
156854;VEN
156853;SOM
156856;NGA
156855;IRQ
26489;PER
156858;AFG
26488;GTM
156857;PHL
156859;PSE
26481;GTM
142220;PAK
26480;ZAF
26483;CHL
142222;NGA
26482;ZAF
142221;PAK
26485;GRC
142224;NGA
26484;CHL
142223;NGA
26487;LKA
142226;NGA
26486;ARG
142225;MLI
142228;COD
142227;AFG
142229;UKR
156883;TUR
156882;PSE
156885;TUR
156884;AFG
156887;IND
156886;TUR
156889;IRQ
156888;IND
26456;COL
26455;FRA
26458;COL
26457;PER
26459;GTM
142240;SWE
142231;PAK
142230;AFG
26450;LBN
142233;IRL
142232;GBR
26452;GBR
142235;YEM
26451;ARG
142234;PSE
26454;PER
142237;DZA
26453;SLV
142236;YEM
142239;IRQ
142238;IDN
156890;AFG
156892;AFG
156891;AFG
156872;IRQ
156871;IRQ
156874;IRQ
156873;IRQ
156876;IRQ
156875;IRQ
156878;IRQ
156877;NER
26467;NIC
26466;PHL
156879;AFG
26469;CHL
26468;NIC
142251;PAK
142250;AFG
142242;IRQ
142241;LBY
26461;ARG
142244;IRQ
26460;ZAF
142243;IRQ
26463;NAM
142246;IRQ
26462;BEL
142245;IRQ
26465;IND
142248;TUR
26464;NIC
142247;IRQ
142249;IND
156881;PAK
156880;PHL
156388;SYR
181344;PHL
156387;IND
181343;IRQ
181346;IRQ
156389;SYR
181345;YEM
181348;YEM
181347;BGD
181349;GAB
181340;IRQ
181342;IRQ
181341;NGA
156391;DEU
156390;SYR
156393;IRQ
156392;IRQ
156395;NGA
156394;IRQ
156397;NGA
156396;NGA
156377;IND
181355;IRQ
156376;IRN
181354;THA
156379;SOM
181357;PHL
156378;IRQ
181356;IRQ
181359;EGY
181358;PAK
181351;IND
181350;PAK
181353;IRQ
181352;SYR
156380;PSE
156382;UGA
156381;PSE
156384;PAK
156383;PHL
156386;SWE
156385;IND
181322;MLI
181321;MLI
181324;SOM
181323;IRQ
181326;IND
181325;PSE
181328;AFG
181327;PSE
181320;MLI
181329;IND
156399;LBY
181333;AFG
156398;LBY
181332;SOM
181335;IND
181334;AFG
181337;LVA
181336;EGY
181339;IRQ
181338;IDN
181331;NGA
181330;IRQ
156344;IND
181300;MMR
156343;PAK
156346;TUR
181302;IRQ
156345;SOM
181301;TUR
156348;IRQ
181304;IRQ
156347;AFG
181303;IRQ
181306;AFG
156349;IRQ
181305;SOM
181308;NPL
181307;CMR
181309;UKR
156351;IND
156350;IRQ
156353;USA
156352;PSE
156333;IRQ
181311;AFG
156332;IRQ
181310;PAK
156335;THA
181313;AFG
156334;AFG
181312;IND
156337;AFG
181315;AFG
156336;AFG
181314;AFG
156339;BDI
181317;IRQ
156338;BDI
181316;AFG
181319;MLI
181318;IRQ
156340;PHL
156342;PAK
156341;EGY
156366;YEM
156365;DZA
156368;UKR
156367;BDI
